INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (186, 1, 1, 6, 1000, TO_DATE('2024-01-01','YYYY-MM-DD'), 51.5, 'Agendada', 1, 25.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (268, 8, 8, 87, 1082, TO_DATE('2024-01-28','YYYY-MM-DD'), 107.0, 'Realizada', 1, 53.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (269, 8, 8, 87, 1083, TO_DATE('2024-01-28','YYYY-MM-DD'), 108.5, 'Cancelada', 1, 54.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (270, 9, 9, 90, 1084, TO_DATE('2024-01-29','YYYY-MM-DD'), 107.5, 'Agendada', 1, 53.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (271, 9, 9, 90, 1085, TO_DATE('2024-01-29','YYYY-MM-DD'), 109.0, 'Realizada', 1, 54.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (272, 9, 9, 90, 1086, TO_DATE('2024-01-29','YYYY-MM-DD'), 110.5, 'Cancelada', 1, 55.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (273, 10, 10, 93, 1087, TO_DATE('2024-01-30','YYYY-MM-DD'), 109.5, 'Agendada', 1, 54.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (274, 10, 10, 93, 1088, TO_DATE('2024-01-30','YYYY-MM-DD'), 111.0, 'Realizada', 1, 55.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (275, 10, 10, 93, 1089, TO_DATE('2024-01-30','YYYY-MM-DD'), 112.5, 'Cancelada', 1, 56.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (276, 1, 11, 96, 1090, TO_DATE('2024-01-31','YYYY-MM-DD'), 111.5, 'Agendada', 1, 55.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (277, 1, 11, 96, 1091, TO_DATE('2024-01-31','YYYY-MM-DD'), 113.0, 'Realizada', 1, 56.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (278, 1, 11, 96, 1092, TO_DATE('2024-01-31','YYYY-MM-DD'), 114.5, 'Cancelada', 1, 57.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (279, 2, 12, 99, 1093, TO_DATE('2024-02-01','YYYY-MM-DD'), 113.5, 'Agendada', 1, 56.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (280, 2, 12, 99, 1094, TO_DATE('2024-02-01','YYYY-MM-DD'), 115.0, 'Realizada', 1, 57.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (281, 2, 12, 99, 1095, TO_DATE('2024-02-01','YYYY-MM-DD'), 116.5, 'Cancelada', 1, 58.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (282, 3, 13, 102, 1096, TO_DATE('2024-02-02','YYYY-MM-DD'), 115.5, 'Agendada', 1, 57.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (283, 3, 13, 102, 1097, TO_DATE('2024-02-02','YYYY-MM-DD'), 117.0, 'Realizada', 1, 58.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (284, 3, 13, 102, 1098, TO_DATE('2024-02-02','YYYY-MM-DD'), 118.5, 'Cancelada', 1, 59.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (285, 4, 14, 105, 1099, TO_DATE('2024-02-03','YYYY-MM-DD'), 117.5, 'Agendada', 1, 58.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (286, 4, 14, 105, 1100, TO_DATE('2024-02-03','YYYY-MM-DD'), 119.0, 'Realizada', 1, 59.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (287, 4, 14, 105, 1101, TO_DATE('2024-02-03','YYYY-MM-DD'), 120.5, 'Cancelada', 1, 60.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (288, 5, 15, 108, 1102, TO_DATE('2024-02-04','YYYY-MM-DD'), 119.5, 'Agendada', 1, 59.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (289, 5, 15, 108, 1103, TO_DATE('2024-02-04','YYYY-MM-DD'), 121.0, 'Realizada', 1, 60.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (290, 5, 15, 108, 1104, TO_DATE('2024-02-04','YYYY-MM-DD'), 122.5, 'Cancelada', 1, 61.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (291, 6, 16, 111, 1105, TO_DATE('2024-02-05','YYYY-MM-DD'), 121.5, 'Agendada', 1, 60.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (292, 6, 16, 111, 1106, TO_DATE('2024-02-05','YYYY-MM-DD'), 123.0, 'Realizada', 1, 61.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (293, 6, 16, 111, 1107, TO_DATE('2024-02-05','YYYY-MM-DD'), 124.5, 'Cancelada', 1, 62.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (294, 7, 17, 114, 1108, TO_DATE('2024-02-06','YYYY-MM-DD'), 123.5, 'Agendada', 1, 61.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (295, 7, 17, 114, 1109, TO_DATE('2024-02-06','YYYY-MM-DD'), 125.0, 'Realizada', 1, 62.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (296, 7, 17, 114, 1110, TO_DATE('2024-02-06','YYYY-MM-DD'), 126.5, 'Cancelada', 1, 63.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (297, 8, 18, 117, 1111, TO_DATE('2024-02-07','YYYY-MM-DD'), 125.5, 'Agendada', 1, 62.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (298, 8, 18, 117, 1112, TO_DATE('2024-02-07','YYYY-MM-DD'), 127.0, 'Realizada', 1, 63.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (299, 8, 18, 117, 1113, TO_DATE('2024-02-07','YYYY-MM-DD'), 128.5, 'Cancelada', 1, 64.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (300, 9, 19, 120, 1114, TO_DATE('2024-02-08','YYYY-MM-DD'), 127.5, 'Agendada', 1, 63.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (301, 9, 19, 120, 1115, TO_DATE('2024-02-08','YYYY-MM-DD'), 129.0, 'Realizada', 1, 64.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (302, 9, 19, 120, 1116, TO_DATE('2024-02-08','YYYY-MM-DD'), 130.5, 'Cancelada', 1, 65.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (303, 10, 20, 123, 1117, TO_DATE('2024-02-09','YYYY-MM-DD'), 129.5, 'Agendada', 1, 64.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (304, 10, 20, 123, 1118, TO_DATE('2024-02-09','YYYY-MM-DD'), 131.0, 'Realizada', 1, 65.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (305, 10, 20, 123, 1119, TO_DATE('2024-02-09','YYYY-MM-DD'), 132.5, 'Cancelada', 1, 66.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (306, 1, 1, 126, 1120, TO_DATE('2024-02-10','YYYY-MM-DD'), 131.5, 'Agendada', 1, 65.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (307, 1, 1, 126, 1121, TO_DATE('2024-02-10','YYYY-MM-DD'), 133.0, 'Realizada', 1, 66.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (308, 1, 1, 126, 1122, TO_DATE('2024-02-10','YYYY-MM-DD'), 134.5, 'Cancelada', 1, 67.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
